,Dominant_Topic,Perc_Contribution,Topic_Keywords,CONTENT_TX
23517,8,0.5246,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",感谢，上餐很快
23518,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务热情
23519,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好好好
23520,1,0.3667,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",下次再来
23521,9,0.2928,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",我买四对新奥尔良烤翅结果给我四对辣鸡翅因为我是打包带走回家打开一开不对也没法换
23522,6,0.55,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",给的太少
23523,7,0.5545,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",太好吃了，30份一个星期不到就吃了24份了。
23524,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",非常好
23525,2,0.3667,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",无线信号?差
23526,8,0.2539,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",鸡块感觉不是很新鲜，吃着这个肉面面的，很咸。不知道是不是复炸了，面皮很油，硬，与以前吃的酥脆感完全不一样。
23527,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务周到
23528,4,0.1,"坏, 太好了, 优惠卷, 洗手间, 多多, 信息, 生意, 坐下, 逼, 张",牛批 牛批 牛批 
23529,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务好
23530,5,0.775,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度很好
23531,2,0.2753,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",服务员态度极差 爱答不理
23532,9,0.7,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",好吃常来
23533,5,0.35,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好吃呀，服务员超级耐心
23534,5,0.82,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好，棒棒哒
23535,8,0.1844,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",下雪天来吃冰淇淋，也是够可以的呵呵
23536,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很满意
23537,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很喜欢
23538,1,0.525,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",可乐质量极差
23539,5,0.775,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好，五星。
23540,6,0.3791,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",也许是车站的原因吧，哈哈哈有点意思。
23541,1,0.42,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",可乐没可乐味
23542,3,0.3361,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",工作人员业务不熟，扫会员码应该自动使用优惠券，结果没用，开始还强调说不会自动用的，必须优惠码。看来没培训好，肯德基优惠券一直都是英文加数字，竟然说扫码，还说不会自动使用，看来我之前去的都是假的肯德基
23543,3,0.3667,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",什么东西都没有了，
23544,3,0.3875,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",有个男的 问了都不理 点餐完全无视
23545,3,0.3667,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",食物冷的
23546,4,0.2786,"坏, 太好了, 优惠卷, 洗手间, 多多, 信息, 生意, 坐下, 逼, 张",希望勤扫卫生间如洗手间，尤其是在晚间和夜间。
23547,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好。。。
23548,6,0.275,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",东西不错，服务满意
23549,0,0.2146,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",一股难以忍受的臭味，卫生工作都做不好还做什么餐饮
23550,0,0.42,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",点餐服务人员非常好。
23551,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好好好
23552,4,0.2758,"坏, 太好了, 优惠卷, 洗手间, 多多, 信息, 生意, 坐下, 逼, 张",设备老化操作频繁故障
23553,5,0.6833,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",喜欢，点餐小姐姐很好
23554,5,0.4562,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很温馨，有种回家的感觉。服务很热情。
23555,5,0.2625,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",会员优惠活动蛮好的，希望多点这种活动
23556,2,0.42,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",服务热情周到，经常在这边用餐，好
23557,8,0.55,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",满意。
23558,5,0.7005,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",非常好@@
23559,5,0.5249,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",非常感谢肯德基服务员
23560,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好嘛
23561,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度非常好
23562,9,0.2759,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",服务不错哟  环境氛围也好
23563,0,0.3488,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",汉堡面包太硬，吞都吞不下去。
23564,5,0.525,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务很好
23565,1,0.191,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",每次都少给我东西，上次是可乐，今天是蛋挞，我想问，你们服务员就是这么对单的。
23566,3,0.5168,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",食物要啥没啥 最长居然要等20分钟
23567,9,0.55,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",非常好吃
23568,7,0.4039,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",打扫卫生的阿姨收拾台面太快了，还没有吃完就离开去洗手，餐盘就收拾走了，晕！
23569,8,0.3477,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",特别感谢蒋经理的周到服务，小朋友们玩的非常开心快乐！
23570,3,0.424,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",不能用斯玛特卡很久了，一直说在维修中，真帮知道到，啥时候能修好？
23571,9,0.7,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",鸡米花好吃！！
23572,0,0.55,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",赞赞赞
23573,7,0.3692,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",100分好评
23574,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好，方便
23575,8,0.4204,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",活动多，好用很棒，服务赞
23576,9,0.6455,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",好好好好好好好好好热情好好好好好好好
23577,5,0.775,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度很好
23578,9,0.7,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",好吃的。好吃。
23579,5,0.1616,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",鸡米花全是皮。都是很碎很碎的面粉削。肉都没有几个。
23580,6,0.525,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",收银员多熟悉操作
23581,7,0.5517,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",第一次没有酱包
23582,5,0.82,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好很好
23583,6,0.2335,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",服务员太少，等餐等到先出的东西都冷掉了！
23584,4,0.1,"坏, 太好了, 优惠卷, 洗手间, 多多, 信息, 生意, 坐下, 逼, 张",非常省时  
23585,2,0.55,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",总是没有三角
23586,9,0.525,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",不能为顾客扫码积分
23587,8,0.35,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",速度快 鸡肉很大块
23588,5,0.42,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度非常好，速度很快
23589,0,0.275,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",好吃方便，服务也不错哦
23590,7,0.3901,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",儿童套餐不送书
23591,0,0.55,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",方便，快捷
23592,3,0.55,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",good
23593,8,0.3503,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",超级合算的双份，下次多点这种优惠
23594,3,0.2551,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",柜面上买单的人也没有，服务员还要客人自助买单！还要那我们手机点5星！难道这是形式吗？真晕！很虚的服务你们觉得会达到啥理念吗？不喜欢你们很虚伪的为了星而把客人手机自己点5星！
23595,6,0.42,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",值班经理服务热情周到
23596,5,0.5243,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",活动很给力
23597,5,0.775,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",不错很好
23598,6,0.2713,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",食品不够新鲜，原味鸡已经快要冷掉，汉堡的肉也是温热的。是否时间过长了
23599,2,0.7,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",上校鸡块完全是袖珍版的 
23600,6,0.5258,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",店铺挺大的，装修不错！
23601,5,0.5509,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度欠佳
23602,0,0.3005,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",买了2碗粥.给了一个调羹
23603,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度很
23604,5,0.35,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",态度很好哦，老顾客了
23605,5,0.3445,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好好吃啊！服务员姐姐漂亮可爱态度好啊！
23606,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务好
23607,9,0.4067,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",店里只能自助点餐，网络每次去都卡的要死，每次搞很长时间。
23608,0,0.4205,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",少一个汉堡，这怎么算。
23609,8,0.275,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",两个字满意
23610,0,0.55,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",赞赞赞
23611,6,0.55,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",服务到位
23612,0,0.275,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务特别好
23613,0,0.4615,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",芝士猪柳比芝士鸡柳好吃，芝士鸡柳里面的白色的酱好难吃。
23614,0,0.1,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",可以可以
23615,5,0.6833,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度很好，很满意。
23616,9,0.3381,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",好好地排队，结果服务员说手机点更快。刷了两次点餐失败，本来都是赶时间买快餐的，饿着肚子去赶车，差评！！！
23617,6,0.2836,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",每次都不放餐巾纸，手机点单本来就是为了快，难道还要我仔细检查然后索要吗？弄的老是很尴尬，这个星期第三次了，是存心不放的，你们差这点钱吗
23618,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度好
23619,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好！
23620,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好吃
23621,9,0.5509,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",好吃  嗲
23622,8,0.35,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",服务特别棒，速度也非常快。
23623,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好好好
23624,0,0.2584,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",99元的全家桶居然一个汉堡都没有，我打包的，当时也没看，晕
23625,1,0.3667,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",早上一杯苦卡，提神
23626,8,0.55,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",666
23627,8,0.3686,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",非常满意，继续努力
23628,9,0.4556,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",网络太慢，一直上不上去，上去了，支付宝钱扣款不成功。
23629,6,0.42,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",挺好的，挺满意的
23630,5,0.5167,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",环境不错，态度也很好！
23631,6,0.2009,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",服务差，鸡块小的可以忽略，像是被偷吃了。我其实一颗星都不想给，上海最差的肯德基。下次不会去了。
23632,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务好
23633,7,0.55,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",速度慢
23634,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",温暖驿站
23635,9,0.2819,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",帕尼尼很好吃，软软的，薯饼很有味道，手机自助很方便，直接取
23636,0,0.3421,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",用粥买一送一的卷，只有雪菜肉丝粥，而且没有太阳蛋和油条。我单独另点的，花了15。这个优惠券用了只有更贵。
23637,3,0.2626,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",外带豆浆盖子都没盖实，到公司发现洒了三分之一
23638,5,0.3012,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",家一样的感觉，喜欢买一送一的优惠早餐
23639,0,0.2201,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",组长服务很专业哦！
23640,9,0.22,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",好吃不错，下次再来。
23641,5,0.1833,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",今天早上人好多 很乱
23642,3,0.6204,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",等着送孩子上学去，工作人员慢吞吞的，急死人了
23643,0,0.525,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务礼貌，热情。
23644,9,0.5046,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",可以柜台点的时候一个人也没有，让人用自助点餐。用了自助点餐么，餐厅不接单。柜台点，服务员又不熟练，优惠券也用不了，真的是太垃圾了
23645,5,0.3445,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",她们柜台上的小姑娘服务态度好好啊！老喜欢她们家了！
23646,9,0.3003,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",今天的米饭非常硬啊 不好吃 下次不买了
23647,6,0.275,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",鸡蛋煎得太油。
23648,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好。
23649,8,0.3673,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",今天饭团里的酥油头不脆
23650,5,0.775,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好！好！好！
23651,4,0.1,"坏, 太好了, 优惠卷, 洗手间, 多多, 信息, 生意, 坐下, 逼, 张",12345
23652,9,0.3667,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",饭团好吃
23653,6,0.388,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",买的早餐券，选择本来3选1，现在只有一项选择
23654,0,0.3779,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",薯饼一直有点咸
23655,5,0.275,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务员态度不好！
23656,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务员没有热情
23657,8,0.2794,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",今天下雨加雪，服务员怕纸袋不好拿，特意再套上一个马甲袋，为有这样的细心的服务员点个赞。
23658,5,0.62,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务很好滴！
23659,3,0.5497,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",没有给调羹
23660,0,0.6377,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",配餐配错了，应该是雪菜鸡肉粥的，配给我皮蛋瘦肉粥
23661,6,0.42,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",挺好的，挺满意的
23662,5,0.525,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",方便快捷服务热情
23663,2,0.4199,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",交行的积分还是不能用，不知道什么时候能修好！
